Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
COR,CENCORA,Health Care,Equity,18828896.45,0.06,"18,828,896.45",58615.0,321.23,United States,NYSE,USD,1.00,USD,-,
ANG,ANGLOGOLD ASHANTI PLC,Materials,Equity,18767010.35,0.06,"18,767,010.35",159056.0,117.99,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
D,DOMINION ENERGY,Utilities,Equity,18751670.0,0.06,"18,751,670.00",281980.0,66.5,United States,NYSE,USD,1.00,USD,-,
BE,BLOOM ENERGY CLASS A,Industrials,Equity,18730112.55,0.06,"18,730,112.55",85985.0,217.83,United States,NYSE,USD,1.00,USD,-,
TEL,TE CONNECTIVITY PLC,Information Technology,Equity,18657121.0,0.06,"18,657,121.00",91907.0,203.0,United States,NYSE,USD,1.00,USD,-,
TER,TERADYNE,Information Technology,Equity,18578071.98,0.06,"18,578,071.98",49933.0,372.06,United States,NASDAQ,USD,1.00,USD,-,
STAN,STANDARD CHARTERED PLC,Financials,Equity,18347883.63,0.05,"18,347,883.63",629179.0,29.16,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
LNG,CHENIERE ENERGY INC,Energy,Equity,18335116.8,0.05,"18,335,116.80",65296.0,280.8,United States,NYSE,USD,1.00,USD,-,
NUE,NUCOR,Materials,Equity,18243827.3,0.05,"18,243,827.30",72290.0,252.37,United States,NYSE,USD,1.00,USD,-,
FIX,COMFORT SYSTEMS USA,Industrials,Equity,18239584.12,0.05,"18,239,584.12",11294.0,1614.98,United States,NYSE,USD,1.00,USD,-,
4502,TAKEDA PHARMACEUTICAL,Health Care,Equity,18173506.82,0.05,"18,173,506.82",498434.0,36.46,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
